	created_at	full_text
580	Sun Mar 31 18:20:54 +0000 2019	Η Ελλάδα είναι έτοιμη για μία μεγάλη πολιτική αλλαγή. Οι Έλληνες θα δείξουν την πόρτα της εξόδου στον κ. Τσίπρα και θα εμπιστευτούν ξανά τη Νέα Δημοκρατία. Την παράταξη των μεγάλων εθνικών επιλογών, την παράταξη που βρέθηκε πάντα στη σωστή πλευρά της Ιστορίας. #Βέροια https://t.co/xFzxNwB8Bd
581	Sun Mar 31 18:17:34 +0000 2019	Στα παιδιά των 17, 18, 19 ετών τους λέω να έρθουν να ψηφίσουν. Να μην αφήσουν άλλους να πάρουν αποφάσεις που τους αφορούν. Και να σκεφτούν προσεκτικά ποιο κόμμα μπορεί να κάνει τη ζωή τους καλύτερη. Ποιο κόμμα μπορεί να τους εξασφαλίσει ποιοτική παιδεία και πτυχία που έχουν αξία.
582	Sun Mar 31 18:16:08 +0000 2019	"Σήμερα μια κυρία μου είπε κάτι που ακούω σε κάθε γωνιά της Ελλάδας: ""Ό,τι κάνεις, να το κάνεις για τα παιδιά μας, να μην αισθάνονται την ανάγκη να φύγουν στο εξωτερικό."" Έχει δίκιο. Σήμερα τα νέα παιδιά αισθάνονται ότι δεν έχουν μέλλον στην Ελλάδα. Αυτό πρέπει να το αλλάξουμε. https://t.co/z1g3Fkd8bZ"
583	Sun Mar 31 18:15:06 +0000 2019	Θέλουμε ο προκομμένος Έλληνας που εργάζεται σκληρά να πληρώνει λογικούς φόρους και εισφορές. Να αισθάνεται ότι η πρόσθετη εργασία έχει όφελος για τον ίδιο και την οικογένειά του. Όχι να τιμωρείται για την επιτυχία του με υπέρμετρη φορολογία. https://t.co/Dz4oRjgqCW
584	Sat Mar 30 14:27:42 +0000 2019	Δεν είναι δυνατόν να εκκινήσει η διαδικασία ένταξης της Αλβανίας στην ΕΕ όσο δεν υπάρχει απόλυτος σεβασμός στα δικαιώματα της ελληνικής εθνικής μειονότητας. Προσωπικά, θα αναδείξω το ζήτημα αυτό στο @EPP, ώστε να ασκηθεί συνολική πίεση στην Αλβανία. https://t.co/YktR00N2Tu
585	Sat Mar 30 14:21:38 +0000 2019	Και στις Σέρρες το μήνυμα είναι ξεκάθαρο: Ανάγκη για μεγάλη πολιτική αλλαγή, για να μπορέσει επιτέλους η χώρα να πάει μπροστά. Να δημιουργηθούν νέες δουλειές, να μείνουν τα νέα παιδιά στον τόπο τους, να μειωθεί η φορολογία, να πάρει μπροστά η οικονομία. https://t.co/S1v0CTbNFp https://t.co/QRMwZXwRlN
586	Fri Mar 29 20:23:33 +0000 2019	Επισκέφτηκα το Κέντρο Προστασίας Ανηλίκων «Φάρος του Κόσμου» στον Δενδροπόταμο. Αξίζει σεβασμός σε όλους όσοι έχουν δουλέψει σκληρά για να γίνει αυτό το πολύ όμορφο έργο, με πρώτο τον Πατέρα Αθηναγόρα. Θέλω να ξέρετε ότι θα είμαι κοντά σας και μετά τις εκλογές. https://t.co/oVKYDdM80U
587	Fri Mar 29 17:38:47 +0000 2019	"Δεν πρόκειται να αφήσουμε στην τύχη τους τις Μακεδονικές επιχειρήσεις. Αυτές είναι οι 5 δεσμεύσεις μου για την προστασία των μακεδονικών προϊόντων από τις επιβλαβείς επιπτώσεις της Συμφωνίας των Πρεσπών. 
➝ https://t.co/zx6pHhiM4A https://t.co/gbsfoZqRjJ"
588	Fri Mar 29 11:37:43 +0000 2019	Θέλω να ευχαριστήσω την @MariaSpyraki για την άψογη συνεργασία και να ευχηθώ στη νέα εκπρόσωπο Τύπου της ΝΔ @sofiazacharaki καλή αρχή και καλή δύναμη. Η Σοφία είναι μία νέα γυναίκα που δεν φοβάται τη σκληρή δουλειά. Είμαι σίγουρος πως θα τα καταφέρει και στα νέα της καθήκοντα. https://t.co/IVlPUhYdbG
589	Thu Mar 28 15:18:02 +0000 2019	"«Διαφωνώ και καταδικάζω τον ΣΥΡΙΖΑ» σημαίνει «ψηφίζω Ν.Δ»!
Δεν χωρούν δισταγμοί. Αυτή είναι η πιο σίγουρη κι αξιόπιστη επιλογή, που βάζει οριστικό τέλος στη σκοτεινή περίοδο αυτής της κυβέρνησης. https://t.co/o0fQU8dcIb"
590	Thu Mar 28 12:46:39 +0000 2019	Για τις Ευρωεκλογές διαθέτουμε σαφώς το καλύτερο ψηφοδέλτιο. Με έμπειρα στελέχη, αλλά και πολλούς νέους και άξιους ανθρώπους από όλους τους κοινωνικούς χώρους. Με γνώσεις, προσφορά και δημιουργικές απόψεις για την Ευρώπη του αύριο, που θα δώσουν το μήνυμα ότι αξίζουμε καλύτερα.
591	Thu Mar 28 12:33:10 +0000 2019	Ο κ. Τσίπρας κατηγορεί ως ακροδεξιό κάθε πατριώτη και μαζί του τη ΝΔ και εμένα προσωπικά. Ποιος; Αυτός που για 4 χρόνια είχε δίπλα του τον κ. Καμμένο. Μιλάει για «ακραίους» ο πρωθυπουργός που 4 χρόνια τώρα δεν διασφάλισε να ολοκληρωθεί η δίκη της Χρυσής Αυγής.
592	Thu Mar 28 12:27:11 +0000 2019	Ξέρουμε τι πρέπει να αλλάξει στη χώρα. Γι’ αυτό ξεδιπλώνουμε όλες τις πτυχές του προγράμματός μας. Και όσο ο κ. Τσίπρας λέει ότι τα πράγματα πάνε καλά, τόσο οι πολίτες εξοργίζονται. Ας βγει από το σιδηρόφρακτο Μαξίμου να δει τη ρημαγμένη Ελλάδα που παραδίδει. Αλλά δεν μπορεί.
593	Thu Mar 28 12:21:30 +0000 2019	Tο αποτέλεσμα των Ευρωεκλογών και των αυτοδιοικητικών εκλογών θα δείξει το δρόμο της εξόδου στον ΣΥΡΙΖΑ. Το βράδυ τις 26ης Μαΐου το αποτέλεσμα θα είναι τέτοιο που δεν θα υπάρχει η παραμικρή αμφιβολία σε κανέναν Έλληνα πολίτη ότι στην χώρα συντελείται μια μεγάλη πολιτική αλλαγή.
594	Tue Mar 26 16:51:26 +0000 2019	Υποδομές σημαίνουν ανάπτυξη, αφού κάθε 1 ευρώ που επενδύεται σε αυτές επιστρέφει περίπου διπλάσιο στην οικονομία. Το δικό μας σχέδιο σημαίνει 10-12 δις σε επενδύσεις υποδομών σε μία 4ετία, έως 2% πρόσθετη αύξηση του ΑΕΠ ετησίως και περίπου 45.000 νέες θέσεις εργασίας κάθε χρόνο. https://t.co/8lCRC64r05
595	Tue Mar 26 16:47:38 +0000 2019	Το πρόγραμμά μας φέρνει το σχεδιασμό στο επίκεντρο και ενοποιεί τις ανάγκες της επικράτειας σε συνεργασία με τις Περιφέρειες. Ο σχεδιασμός θα είναι ενιαίος, οι προτεραιότητες δημόσιες και η εκτέλεση θα παρακολουθείται κεντρικά από το πρωθυπουργικό γραφείο. https://t.co/bZOYDfBoiE
596	Tue Mar 26 16:41:10 +0000 2019	Βάζουμε σε προτεραιότητα τα έργα εθνικής εμβέλειας όπως το οδικό και σιδηροδρομικό δίκτυο. Την ανάπτυξη του Μετρό σε Αθήνα και Θεσσαλονίκη. Τη διαχείριση απορριμμάτων. Και εμβληματικά έργα όπως το Ελληνικό που θα γίνει σύμβολο ανάπτυξης για τη νέα Ελλάδα. https://t.co/9v9P5Gbdov
597	Tue Mar 26 16:33:37 +0000 2019	Τα έργα και οι ημέρες του ΣΥΡΙΖΑ στις υποδομές αντικατοπτρίζονται στο Ελληνικό που 5 χρόνια από την υπογραφή της σύμβασης το 2014, παραμένει κρανίου τόπος. Στις εικονικές προκηρύξεις έργων, όπως στο ΒΟΑΚ. Στην προπαγάνδα με ζωγραφισμένους μουσαμάδες στο μετρό Θεσσαλονίκης.
598	Tue Mar 26 16:25:16 +0000 2019	Το πρόγραμμά μας για τις Υποδομές είναι συνεκτικό και τεκμηριωμένο. Με οδικό χάρτη έργων εθνικής εμβέλειας. Με εργαλεία που βελτιώνουν την ποιότητα και το χρόνο ολοκλήρωσης των έργων και μειώνουν το κόστος. Με αξιολόγηση, έλεγχο και διαφανείς διαγωνισμούς. https://t.co/CshiIBdI7d
599	Tue Mar 26 16:20:11 +0000 2019	RT @neademokratia: Live | Δείτε ζωντανά το πρόγραμμά μας για τις Υποδομές. https://t.co/FyoN2K7H28
600	Mon Mar 25 12:52:19 +0000 2019	Σήμερα γιορτάζουμε την έναρξη μιας γενναίας επανάστασης και τιμούμε όσους έδωσαν τη ζωή τους για να ζούμε ελεύθεροι και ανεξάρτητοι. Είναι μέρα γιορτής, αισιοδοξίας και υπερηφάνειας. Μπορούμε καλύτερα και θα τα καταφέρουμε. Χρόνια πολλά σε όλους τους Έλληνες! #25ηΜαρτίου https://t.co/5qmbCvgE2X
601	Mon Mar 25 08:46:22 +0000 2019	Στη Λήμνο, λίγο πριν την παρέλαση. Κρατάμε τη σημαία πάντα ψηλά! Χρόνια πολλά! #25ηΜαρτίου https://t.co/MRzGYS51nd
